,"Active Status","Type","Item","Description","Sales Tax Code","Account","COGS Account","Asset Account","Accumulated Depreciation","Purchase Description","Quantity On Hand","U/M","Cost","Preferred Vendor","Tax Agency","Price","Reorder Pt (Min)","MPN","MARK UP"
,"Active","Inventory Part","SEALS:RPEN-K12667","Kreepy Krauly, Kadet Pleated Seal (Blue)","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"Kreepy Krauly, Kadet Pleated Seal (Blue)",0,,37.50,"Horner Xpress",,59.98,"",,
,"Active","Inventory Part","SEALS:RPEN-K12866","Kreepy krauly, Flower Seal kit","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"Kreepy krauly, Flower Seal kit",0,,37.89,"SCP Distributors LLC (BIRD ROAD)",,62.98,"",,
,"Not-active","Inventory Part","SEALS:RPEN-K12866:PPEN-K12866","Kreepy krauly, Flower Seal kit","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"Kreepy krauly, Flower Seal kit",0,,37.89,"SCP Distributors LLC (BIRD ROAD)",,45.98,"",,
,"Active","Inventory Part","SEALS:RPEN-K12895","Kreepy krauly, Starfish Seal kit","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"Kreepy krauly, Starfish Seal kit",0,,43.48,,,52.61,"",,
,"Active","Inventory Part","SEALS:RREL-65028","RELIANT PUMP SEAL ASSMY","Tax","5000 · Cost of Goods Sold:5005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1120 · Inventory Asset",0.00,"RELIANT PUMP SEAL ASSMY",0,,9.00,"Horner Xpress",,10.90,"",,
,"Active","Inventory Part","SEALS:RSR-C203-194P","Seal Plate Kit Max-E-pro","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"Seal Plate Kit Max-E-pro",0,,74.29,"SCP Distributors LLC (BIRD ROAD)",,92.77,"",,
,"Active","Inventory Part","SEALS:RSR-U30-74SS","Seal Plate Small Capscrew, ..3/8-16x1' hex head.","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"Seal Plate Small Capscrew, ..3/8-16x1' hex head.",0,,1.195,,,2.50,0,,
,"Active","Inventory Part","SEALS:RSR-U30-74SS:PSR-U30-74SS","Seal Plate Small Capscrew, ..3/8-16x1' hex head.","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"Seal Plate Small Capscrew, ..3/8-16x1' hex head.",0,,0.59,,,0.98,"",,
,"Active","Inventory Part","SEALS:RSR-U30-77SS","Seal Plate Large Capscrew, ..3/8-16x1 3/4' hex head.","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"Seal Plate Large Capscrew, ..3/8-16x1 3/4' hex head.",0,,1.598,,,2.75,0,,
,"Active","Inventory Part","Shaft Pump","Shaft Pump All Types","Tax","4000 · Gross Sales:4005 · Pool Equipment","5004 · Pool Supplies","1120 · Inventory Asset",0.00,"Shaft Pump All Types",2,,0.00,,,0.00,0,,
,"Active","Inventory Part","Shaft Pump:852661157186","Shaft pump seal (Salt)..RAN-9S3867","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"Shaft pump seal (Salt) RAN-PS3867",23,,6.81,,,9.62,"","PS-3867",
,"Not-active","Inventory Part","Shaft Pump:RAN-PS360","Shaft pump US Seal","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"Shaft pump US Seal (Same as #071725)",0,,9.89,"JetLine",,19.78,"",,
,"Active","Inventory Part","Shaft Pump:RHW-SP2700SA","Shaft pump seal..(Max-Flo II )","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"Shaft pump seal..(Max-Flo II )",0,,9.27,"JetLine",,12.05,"",,
,"Active","Inventory Part","Shaft Pump:RPEN-071725S","Shaft Seal for EQ Pump...Part# 071725S","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"Shaft Seal for EQ Pump...Part# 071725S",0,,19.66,"JetLine",,37.46,"",,
,"Active","Inventory Part","Shampoo","Shampoo All Types","Tax","5000 · Cost of Goods Sold","5000 · Cost of Goods Sold","1120 · Inventory Asset",0.00,"Shampoo All Types",0,,0.00,,,0.00,0,,
,"Active","Inventory Part","Shampoo:1301","Shampoo- Cond  Beach Mist  75 oz. Btls (288)   BCH BCH-SHAMPO","Tax","4000 · Gross Sales:4001 · Janitorial Supplies","5000 · Cost of Goods Sold:5001 · Janitorial Supplies","1300 · Inventory:1301 · Janitorial Supplies",0.00,"Shampoo- Cond  Beach Mist  75 oz. Btls (288)   BCH BCH-SHAMPO",0,,65.61,"Sweet Brokerage & Distr.",,78.50,"",,
,"Active","Inventory Part","Shampoo:1305","Shampoo- Cond .75 oz. Btls (288) Sweet Bouquet Foil Wrpd label..SBO-SBCS-BOT","Tax","4000 · Gross Sales:4001 · Janitorial Supplies","5000 · Cost of Goods Sold:5001 · Janitorial Supplies","1300 · Inventory:1301 · Janitorial Supplies",0.00,"Shampoo- Cond 75 oz. Btls (288) Sweet Bouquet Foil Wrpd label..SBO-SBCS-BOT",0,,44.80,"Sweet Brokerage & Distr.",,63.84,0,,
,"Active","Inventory Part","Shampoo:1311","Dial  Body & Hair Shampoo (4/1)..DIA 03986","Tax","4000 · Gross Sales:4001 · Janitorial Supplies","5000 · Cost of Goods Sold:5001 · Janitorial Supplies","1300 · Inventory:1301 · Janitorial Supplies",0.00,"Dial - Body & Hair Shampoo (4/1)..DIA 03986",0,,31.43,"Sweet Brokerage & Distr.",,44.05,"",,
,"Active","Inventory Part","Shampoo:1348-S","Shampoo-Cond-.25oz PKTS (500)..SBCS-PKT","Tax","4000 · Gross Sales:4001 · Janitorial Supplies","1300 · Inventory:1301 · Janitorial Supplies","1300 · Inventory:1301 · Janitorial Supplies",0.00,"Shampoo-Cond-.25oz PKTS (500)..SBCS-PKT",0,,27.82,"Sweet Brokerage & Distr.",,48.27,"",,
,"Active","Inventory Part","Shock II","SHOCK II All Types","Tax","4000 · Gross Sales:4004 · Pool Supplies","5000 · Cost of Goods Sold:Pool Supplies","1300 · Inventory:1304 · Pool Supplies",0.00,"SHOCK II All Types",0,,0.00,"Universal Pkg. Co.",,0.00,0,,
,"Active","Inventory Part","Shock II:PMI-UP91505","SHOCK II - 1 lb. Chlorine Free Oxygen Shock (Monopersulfate Compound)","Tax","4000 · Gross Sales:4004 · Pool Supplies","5000 · Cost of Goods Sold:Pool Supplies","1300 · Inventory:1304 · Pool Supplies",0.00,"SHOCK II - 1 lb. Chlorine Free Oxygen Shock (Monopersulfate Compound)",0,,2.99,,,4.28,"",,
,"Active","Inventory Part","Shock II:RMI-UP91507","SHOCK II - 4 lbs. Chlorine Free Oxygen Shock (Monopersulfate Compound)","Tax","4000 · Gross Sales:4004 · Pool Supplies","5000 · Cost of Goods Sold:Pool Supplies","1300 · Inventory:1304 · Pool Supplies",0.00,"SHOCK II - 4 lbs. Chlorine Free Oxygen Shock (Monopersulfate Compound)",0,,8.71,"Universal Pkg. Co.",,12.63,"",,
,"Active","Inventory Part","Shock II:RMI-UP91507:PMI-UP91507","SHOCK II - 4 lbs. Chlorine Free Oxygen Shock (Monopersulfate Compound)","Tax","4000 · Gross Sales:4004 · Pool Supplies","5000 · Cost of Goods Sold:Pool Supplies","1300 · Inventory:1304 · Pool Supplies",0.00,"SHOCK II - 4 lbs. Chlorine Free Oxygen Shock (Monopersulfate Compound)",0,,8.71,,,9.98,"",,
,"Active","Inventory Part","Shock II:RMI-UP91509","SHOCK II - 2 lbs. Chlorine Free Oxygen Shock (Monopersulfate Compound)","Tax","4000 · Gross Sales:4004 · Pool Supplies","5000 · Cost of Goods Sold:Pool Supplies","1300 · Inventory:1304 · Pool Supplies",0.00,"SHOCK II - 2 lbs. Chlorine Free Oxygen Shock (Monopersulfate Compound)",0,,5.31,"Universal Pkg. Co.",,9.16,"",,
,"Active","Inventory Part","Shock II:RMI-UP91509:PMI-UP91509","SHOCK II - 2 lbs. Chlorine Free Oxygen Shock (Monopersulfate Compound)","Tax","4000 · Gross Sales:4004 · Pool Supplies","5000 · Cost of Goods Sold:Pool Supplies","1300 · Inventory:1304 · Pool Supplies",0.00,"SHOCK II - 2 lbs. Chlorine Free Oxygen Shock (Monopersulfate Compound)",0,,5.31,,,6.11,"",,
,"Active","Inventory Part","Shock II:RMI-UP91517","SHOCK II - 25 lbs. Chlorine Free Oxygen Shock (Monopersulfate Compound)","Tax","4000 · Gross Sales:4004 · Pool Supplies","5000 · Cost of Goods Sold:Pool Supplies","1300 · Inventory:1304 · Pool Supplies",0.00,"SHOCK II - 25 lbs. Chlorine Free Oxygen Shock (Monopersulfate Compound)",0,,57.59,"Universal Pkg. Co.",,83.51,"",,
,"Active","Inventory Part","Shock II:RMI-UP91519","SHOCK II - 50 lbs. Chlorine Free Oxygen Shock (Monopersulfate Compound), CORROSIVE Solid, Acidic...","Tax","4000 · Gross Sales:4004 · Pool Supplies","5000 · Cost of Goods Sold:Pool Supplies","1300 · Inventory:1304 · Pool Supplies",0.00,"SHOCK II - Chlorine Free Oxygen Shock 50#, (Monopersulfate Compound), CORROSIVE Solid, Acidic, I...",0,,114.00,"Universal Pkg. Co.",,168.98,"",,
,"Active","Inventory Part","Shock II:RMI-UP91519:4125-50","SHOCK II - Chlorine Free Oxygen Shock 50#, (Monopersulfate Compound), CORROSIVE Solid, Acidic, I...","Tax","4000 · Gross Sales:4004 · Pool Supplies","5000 · Cost of Goods Sold:Pool Supplies","1300 · Inventory:1304 · Pool Supplies",0.00,"SHOCK II - Chlorine Free Oxygen Shock 50#..Monopersulfate Compound (corrosive solid..)",0,,114.00,"Universal Pkg. Co.",,169.90,"",,
,"Active","Inventory Part","Shock II:RMI-UP91519:PMI-UP91519","SHOCK II - 50 lbs. Chlorine Free Oxygen Shock (Monopersulfate Compound), CORROSIVE Solid, Acidic...","Tax","4000 · Gross Sales:4004 · Pool Supplies","5000 · Cost of Goods Sold:Pool Supplies","1300 · Inventory:1304 · Pool Supplies",0.00,"SHOCK II - Chlorine Free Oxygen Shock 50#, (Monopersulfate Compound), CORROSIVE Solid, Acidic, I...",0,,114.00,,,137.09,"",,
,"Active","Inventory Part","Skim Clear","Skim-Clear All Types","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"Skim-Clear All Types",0,,0.00,"Horner Xpress",,0.00,0,,
,"Active","Inventory Part","Skim Clear:RPEN-513027","Skim-Clear Skimmer Weir Assy.","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"Skim-Clear Skimmer Weir Assy.",5,,7.75,"Horner Xpress",,11.63,"",,
,"Active","Inventory Part","Skim Clear:RPEN-513030","Skim-Clear Skimmer Lid - 9 1/4'","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"Skim-Clear Skimmer Lid - 9 1/4'",0,,10.26,"Horner Xpress",,15.98,"",,
,"Active","Inventory Part","Skim Clear:RPEN-513031","Skim-Clear Skimmer Deck Ring - 9'","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"Skim-Clear Skimmer Deck Ring - 9'",0,,6.98,"Horner Xpress",,9.98,"",,
,"Active","Inventory Part","Skimmer","Skimmer All Types","Tax","5000 · Cost of Goods Sold","5000 · Cost of Goods Sold","1300 · Inventory",0.00,"Skimmer All Types",0,,0.00,,,0.00,0,,
,"Active","Inventory Part","Skimmer:RAL-938","Skimmer Weir 5 1/4' X 8 3/8' (Aladdin 938)","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"Skimmer Weir 5 1/4' X 8 3/8' (Aladdin 938)",0,,4.27,,,11.75,"",,
,"Active","Inventory Part","Skimmer:RAL-938:PAL-938","Skimmer Weir 5 1/4' X 8 3/8' (Aladdin 938)","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"Skimmer Weir 5 1/4' X 8 3/8' (Aladdin 938)",0,,4.15,,,7.59,"",,
,"Active","Inventory Part","Skimmer:RSR-08650-0022","U-3 Skimmer weir door","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"U-3 Skimmer weir door",0,,9.72,,,21.98,0,,
,"Active","Inventory Part","Skimmer:RSR-08650-0022:PSR-08650-0022","U-3 Skimmer weir door","Tax","4000 · Gross Sales:4005 · Pool Equipment","5000 · Cost of Goods Sold:5005 · Pool Equipment","1300 · Inventory:1305 · Pool Equipment",0.00,"U-3 Skimmer weir door",0,,9.72,,,14.98,"",,
,"Active","Inventory Part","Skimmer:SW-8028","Premium Aluminum Leaf Skimmer (1)","Tax","4000 · Gross Sales:4004 · Pool Supplies","5000 · Cost of Goods Sold:Pool Supplies","1300 · Inventory:1304 · Pool Supplies",0.00,"Premium Aluminum Leaf Skimmer..(12 CS0",0,,4.00,"Swim Line",,4.21,"",,
,"Active","Inventory Part","Soap Dispenser","Soap Dispenser  All Types","Tax","4000 · Gross Sales:4001 · Janitorial Supplies","5000 · Cost of Goods Sold:5001 · Janitorial Supplies","1300 · Inventory:1301 · Janitorial Supplies",0.00,"Soap Dispenser All Types",0,,0.00,,,0.00,0,,
,"Active","Inventory Part","Soap Dispenser:1350","Soap Liq.-Lotion- 800 ml  (12)..91220KIM","Tax","5000 · Cost of Goods Sold:5001 · Janitorial Supplies","5000 · Cost of Goods Sold:5001 · Janitorial Supplies","1300 · Inventory:1301 · Janitorial Supplies",0.00,"Soap Liq.-Lotion- 800 ml  (12)..91220KIM - Es para dispenser KIM",0,,27.85,"Sweet Brokerage & Distr.",,39.60,"",,
,"Active","Inventory Part","Soap Dispenser:3305","Gojo 800-ml Soap System Dispenser..White GOJ 9034","Tax","4000 · Gross Sales:4001 · Janitorial Supplies","5000 · Cost of Goods Sold:5001 · Janitorial Supplies","1300 · Inventory:1301 · Janitorial Supplies",0.00,"Gojo 800-ml Soap System Dispenser..White GOJ 9034",0,,16.07,"Sweet Brokerage & Distr.",,24.58,"",,
,"Active","Inventory Part","Soap Dispenser:3322","Dispenser Soap Push 30 oz Wh.","Tax","4000 · Gross Sales:4001 · Janitorial Supplies","5000 · Cost of Goods Sold:5001 · Janitorial Supplies","1300 · Inventory:1301 · Janitorial Supplies",0.00,"Dispenser Soap Push 30 oz Wh...9330 IP..Impact 9.04-7-26-05",0,,10.72,"Sweet Brokerage & Distr.",,15.68,"",,
,"Active","Inventory Part","Soap Dispenser:3325","Dispenser-Soap-Liqmate 24 oz","Tax","4000 · Gross Sales:4001 · Janitorial Supplies","5000 · Cost of Goods Sold:5001 · Janitorial Supplies","1300 · Inventory:1301 · Janitorial Supplies",0.00,"Dispenser-Soap-Liqmate 24 oz..B156",0,,6.90,"Sweet Brokerage & Distr.",,9.66,"",,
,"Active","Inventory Part","Soap Dispenser:3326","Dispenser-Soap Palmolive 75","Tax","4000 · Gross Sales:4001 · Janitorial Supplies","5000 · Cost of Goods Sold:5001 · Janitorial Supplies","1300 · Inventory:1301 · Janitorial Supplies",0.00,"Dispenser-Soap Palmolive 75..04178CPL",0,,7.95,"Sweet Brokerage & Distr.",,12.89,"","04178CPL",
,"Not-active","Inventory Part","Soap Dispenser:3351","ClearVu Plastic Soap Dispenser  30oz..IMP 9330","Tax","4000 · Gross Sales:4001 · Janitorial Supplies","5000 · Cost of Goods Sold:5001 · Janitorial Supplies","1300 · Inventory:1301 · Janitorial Supplies",0.00,"ClearVu Plastic Soap Dispenser  30oz..IMP 9330",0,,10.53,"Essendant",,15.91,"",,
,"Active","Inventory Part","Soap Dispenser:3355","GOJ903412 Go-JO Industries Bag in Box liquid soap dispenser, 800ml, 5 3/4w x 5 1/2d x 5.13h, white","Tax","1300 · Inventory:1301 · Janitorial Supplies","1300 · Inventory:1301 · Janitorial Supplies","1120 · Inventory Asset",0.00,"GOJ903412 Go-JO Industries Bag in Box liquid soap dispenser, 800ml, 5 3/4w x 5 1/2d x 5.13h, white",0,,14.25,"Essendant",,21.30,0,,
,"Not-active","Inventory Part","Soap Dispenser:3922","1 Liter manual soap dispenser, smoke color","Tax","1300 · Inventory:1301 · Janitorial Supplies","1300 · Inventory:1301 · Janitorial Supplies","1120 · Inventory Asset",0.00,"1 Liter manual soap dispenser, smoke color",0,,4.20,"Essendant",,7.35,"",,
,"Not-active","Inventory Part","Soap Dispenser:Dis-Toc-230212","Top Choice Lotion Soap Dispenser, 32 oz Capacity, 4 3/4 x 7 x 9, Black","Tax","4000 · Gross Sales:4001 · Janitorial Supplies","5007A · Raw Chemicals for Mfg. Products","1120 · Inventory Asset",0.00,"Top Choice Lotion Soap Dispenser, 32 oz Capacity, 4 3/4 x 7 x 9, Black",0,,17.23,"Essendant",,26.03,"",,
,"Not-active","Inventory Part","Soap Dispenser:LK-S890","SJMS890TBK THE COLMAN GROUP, INC..Oceans Universal Liquid Soap Dispenser, 800 mL, 4.5"" x 4.38"" x...","Tax","5000 · Cost of Goods Sold:5001 · Janitorial Supplies","5000 · Cost of Goods Sold:5001 · Janitorial Supplies","1120 · Inventory Asset",0.00,"SJMS890TBK THE COLMAN GROUP, INC..Oceans Universal Liquid Soap Dispenser, 800 mL, 4.5"" x 4.38"" x...",0,,23.21,"Essendant",,30.17,0,,
,"Active","Inventory Part","Soap Dispenser:LK3041","Soap Dispenser Tank Typ 40 oz...BOB 4112","Tax","4000 · Gross Sales:4001 · Janitorial Supplies","5000 · Cost of Goods Sold:5001 · Janitorial Supplies","1300 · Inventory:1301 · Janitorial Supplies",0.00,"Soap Dispenser Tank Typ 40 oz...BOB 4112",0,,43.53,"Sweet Brokerage & Distr.",,47.88,"",,
,"Active","Inventory Part","Soap Dispenser:LK3041-2","Soap Dispenser Tank Type 40 oz. Horizontal..Bob 2112","Tax","4000 · Gross Sales:4001 · Janitorial Supplies","5000 · Cost of Goods Sold:5001 · Janitorial Supplies","1300 · Inventory:1301 · Janitorial Supplies",0.00,"Soap Dispenser Tank Type 40 oz. Horizontal..Bob 2112",0,,28.64,"Sweet Brokerage & Distr.",,31.85,"",,
,"Not-active","Inventory Part","Soap Dispenser:LK3095","Dispenser Soap-Bulk 32 oz. (1)..IMP 400","Tax","4000 · Gross Sales:4001 · Janitorial Supplies","5000 · Cost of Goods Sold:5001 · Janitorial Supplies","1300 · Inventory:1301 · Janitorial Supplies",0.00,"Dispenser Soap-Bulk 32 oz. (1)..IMP 400",0,,11.68,"Essendant",,13.28,"",,
,"Active","Inventory Part","SODAS","*****SODAS*****","Tax","4000 · Gross Sales","5000 · Cost of Goods Sold","1300 · Inventory",0.00,"*****SODAS*****",0,,0.00,,,0.00,"",,
,"Active","Inventory Part","SODAS:SOD-BRISK","Lipton Brisk..(Pack of 36)","Tax","4000 · Gross Sales","5000 · Cost of Goods Sold","1300 · Inventory",0.00,"Lipton Brisk..(Pack of 36)",0,,0.24972,,,0.70094,"",,
,"Active","Inventory Part","SODAS:SOD-COKE","Classic Coke..(Pak of 32)","Tax","4000 · Gross Sales","5000 · Cost of Goods Sold","1300 · Inventory",0.00,"Classic Coke..(Pak of 32)",0,,0.31218,,,0.70094,"",,
,"Active","Inventory Part","SODAS:SOD-JUPI","Jupina..(Pack of 24)","Tax","4000 · Gross Sales","5000 · Cost of Goods Sold","1300 · Inventory",0.00,"Jupina..(Pack of 24)",0,,0.31208,,,0.70094,"",,
,"Active","Inventory Part","SODAS:SOD-MATERVA","Materva(Packs of 24)","Tax","4000 · Gross Sales","5000 · Cost of Goods Sold","1300 · Inventory",0.00,"Materva (Packs of 24)",0,,0.312,,,0.312,"",,
,"Active","Inventory Part","SODAS:SOD-MTDW","Mountain Dew..(Pak of 36)","Tax","4000 · Gross Sales","5000 · Cost of Goods Sold","1300 · Inventory",0.00,"Mountain Dew..(Pak of 36)",0,,0.24972,,,0.70094,"",,
,"Active","Inventory Part","SODAS:SOD-PEPSI","Pepsi..(Pak of 36)","Tax","4000 · Gross Sales","5000 · Cost of Goods Sold","1300 · Inventory",0.00,"Pepsi..(Pak of 36)",0,,0.27194,,,0.70094,"",,
,"Active","Inventory Part","SODAS:SOD-SPRIT","Sprite","Tax","4000 · Gross Sales","5000 · Cost of Goods Sold","1300 · Inventory",0.00,"Sprite..(Pack of ...)",0,,0.33292,,,0.70094,"",,
,"Active","Inventory Part","SODAS:SOD-SPRITZ","Sprite Zero..(Pack of 24)","Tax","4000 · Gross Sales","5000 · Cost of Goods Sold","1300 · Inventory",0.00,"Sprite Zero..(Pack of 24)",0,,0.31208,,,0.70094,"",,
,"Active","Inventory Part","SODAS:SOD-SUNKI","Sunkist..(Pack of 24)","Tax","4000 · Gross Sales","5000 · Cost of Goods Sold","1300 · Inventory",0.00,"Sunkist..(Pack of 24)",0,,0.29125,,,0.70,"",,
,"Active","Inventory Part","Sodium Hydroxide","Sodium Hydroxide All Types","Tax","4000 · Gross Sales:4006 · Chemicals Bulk","5000 · Cost of Goods Sold:5006 · Chemicals Bulk:5006A · Bulk Chemicals","1300 · Inventory:1306 · Chemicals - other",0.00,"Sodium Hydroxide All Types",0,,0.00,"Bell Chem Corp.",,0.00,"",,
,"Active","Inventory Part","Sodium Hydroxide:6064-15-GLS","Sodium Hydroxide Caustic Soda Liquid 50% 8, UN1824, PG II  191 lbs","Tax","4000 · Gross Sales:4007 · Manufactured Goods","5007A · Raw Chemicals for Mfg. Products","1300 · Inventory:1307 · Mfg. Goods",0.00,"Sodium Hydroxide Caustic Soda Liquid 50% 8, UN1824, PG II  191 LBS",0,,125.40,"Brenntag",,209.30,"",,
,"Active","Inventory Part","Sodium Hydroxide:6064-55 Lbs","Sodium Hydroxide Solids  55 Lbs..Caustic Soda Flakes 8,UNI1823 PG II..(CORROSIVE)","Tax","4000 · Gross Sales:4006 · Chemicals Bulk","5000 · Cost of Goods Sold:5006 · Chemicals Bulk:5006A · Bulk Chemicals","1300 · Inventory:1306 · Chemicals - other",0.00,"Sodium Hydroxide Solids  55 Lbs..Caustic Soda Flakes 8,UNI1823 PG II..(CORROSIVE)",0,,26.45,"K.G International",,67.80,"",,
,"Active","Inventory Part","Sodium Hydroxide:6064-A","Sodium Hydroxide Solids 50 LB..Caustic Soda Beads 8, UN1823, PG II (CORROSIVE)","Tax","4000 · Gross Sales:4004 · Pool Supplies","5000 · Cost of Goods Sold:Pool Supplies","1300 · Inventory:1304 · Pool Supplies",0.00,"Sodium Hydroxide Solids 50 LB..Caustic Soda Beads 8, UN1823, PG II (CORROSIVE)..Brentag $24.75",0,,22.50,"Bell Chem Corp.",,67.89,"",,
,"Active","Inventory Part","Soft Scrub","Soft Scrub All Types","Tax","4000 · Gross Sales:4001 · Janitorial Supplies","5007A · Raw Chemicals for Mfg. Products","1300 · Inventory:1301 · Janitorial Supplies",0.00,"Soft Scrub All Types",0,,0.00,"Sweet Brokerage & Distr.",,0.00,0,,
,"Active","Inventory Part","Soft Scrub:1607","Soft Scrub Cook Top Cleaner..(with bleach) (9/24oz)..DIA 01602","Tax","4000 · Gross Sales:4001 · Janitorial Supplies","1300 · Inventory:1301 · Janitorial Supplies","1300 · Inventory:1301 · Janitorial Supplies",0.00,"Soft Scrub Cook Top Cleaner..(with bleach) (9/24)..DIA  01602",0,,30.62,"Sweet Brokerage & Distr.",,42.87,"",,
,"Active","Inventory Part","Soft Scrub:1607-2","Soft Scrub Total all purpose Bath and Kitchen Cleaner..(9 - 24oz)  DIA 00865","Tax","4000 · Gross Sales:4001 · Janitorial Supplies","1300 · Inventory:1301 · Janitorial Supplies","1300 · Inventory:1301 · Janitorial Supplies",0.00,"Soft Scrub Total all purpose Bath and Kitchen Cleaner..(9 - 24oz)  DIA 00865",0,,26.98,"Sweet Brokerage & Distr.",,37.77,"",,
,"Active","Inventory Part","Soft Scrub:1607-BZ","Soft Scrub Cook Top Cleaner..(with bleach) (6/36 oz)..12805519","Tax","5000 · Cost of Goods Sold:5001 · Janitorial Supplies","4000 · Gross Sales:4001 · Janitorial Supplies","1300 · Inventory:1301 · Janitorial Supplies",0.00,"Soft Scrub Cook Top Cleaner..(with bleach) (6/36 oz)..12805519 BZ",0,,24.10,"Bunzl South Florida",,36.57,"",,
,"Active","Inventory Part","Soft Scrub:1895-C","Soft Scrub Total w/Bleach (9/25.4oz)..DIA 99750","Tax","4000 · Gross Sales:4001 · Janitorial Supplies","5000 · Cost of Goods Sold:5001 · Janitorial Supplies","1300 · Inventory:1301 · Janitorial Supplies",0.00,"Soft Scrub Total w/Bleach (9/25.4oz)..DIA 99750",0,,30.63,"Sweet Brokerage & Distr.",,41.94,"",,
,"Active","Inventory Part","Soft Scrub:LK3043","C-Soft Scrub W/Bleach 9/24 oz..DIA 01602","Tax","4000 · Gross Sales:4001 · Janitorial Supplies","5000 · Cost of Goods Sold:5001 · Janitorial Supplies","1300 · Inventory:1301 · Janitorial Supplies",0.00,"C-Soft Scrub W/Bleach 9/24 oz..DIA 01602",1,,26.12,"Sweet Brokerage & Distr.",,29.80,"",,
,"Active","Inventory Part","Softener","Softener All Types","Tax","5000 · Cost of Goods Sold","5000 · Cost of Goods Sold","1120 · Inventory Asset",0.00,"Softener All Types",0,,0.00,,,0.00,0,,
,"Not-active","Inventory Part","Softener:1116","Liquid Fabric Softener, April Fresh, 64oz Bottle, 8/Carton. PGC89676","Tax","5000 · Cost of Goods Sold:5001 · Janitorial Supplies","5000 · Cost of Goods Sold:5001 · Janitorial Supplies","1120 · Inventory Asset",0.00,"Liquid Fabric Softener, April Fresh, 64oz Bottle, 8/Carton. PGC89676",0,,26.81,"Essendant",,34.85,0,,
,"Active","Inventory Part","Softener:1116- concentrated","PGC35762 PROCTER & GAMBLE..Liquid Fabric Softener, Concentrated, April Fresh, 51oz Bottle, 8/Carton","Tax","1300 · Inventory:1301 · Janitorial Supplies","1300 · Inventory:1301 · Janitorial Supplies","1120 · Inventory Asset",0.00,"PGC35762 PROCTER & GAMBLE..Liquid Fabric Softener, Concentrated, April Fresh, 51oz Bottle, 8/Carton",0,,43.86,"Essendant",,52.63,0,,
